id;accountid;btag;catid;einstand;ertrag;haltedauer;kurs;menge;paketid;wpid;zinszahl
22512;27;2011-07-10;2200;-536237;0;;339;-2000000000;22458;761;288
22513;27;2011-07-10;2050;-520555;0;16;380;-1500000000;;765;
22516;27;2011-07-10;2200;-520555;0;;380;-1500000000;22464;765;81
22517;27;2011-07-11;2050;-468499;0;17;345;-1350000000;;765;
22520;27;2011-07-11;2201;-468499;0;;345;-1350000000;22464;765;-2
22521;27;2011-07-11;2050;-512137;0;21;196;-2000000000;;764;
22524;27;2011-07-11;2201;-512137;0;;196;-2000000000;22461;764;-247
22525;27;2011-07-15;2001;1206649;0;;300;4000000000;;761;
22528;27;2011-07-18;2001;523462;0;;186;2800000000;;766;
22531;27;2011-07-22;2001;151390;0;;151;1000000000;;748;
22534;27;2011-07-28;2001;414762;0;;275;1500000000;;765;
22537;27;2011-07-28;2050;-151390;0;6;236;-1000000000;;748;
22540;27;2011-07-28;2200;-151390;0;;236;-1000000000;22531;748;51
22541;27;2011-07-28;2001;411390;0;;137;3000000000;;748;
22544;27;2011-07-28;2001;695795;0;;277;2500000000;;763;
22547;27;2011-07-28;2050;-523462;0;10;96;-2800000000;;766;
22550;27;2011-07-28;2201;-523462;0;;96;-2800000000;22528;766;-252
22551;27;2011-07-28;2050;-411390;0;0;178;-3000000000;;748;
22554;27;2011-07-28;2200;-411390;0;;178;-3000000000;22541;748;0
22555;27;2011-08-01;2050;-695795;0;4;232;-2500000000;;763;
22558;27;2011-08-01;2201;-695795;0;;232;-2500000000;22544;763;-45
22559;27;2011-08-01;2050;-1206649;0;17;77;-4000000000;;761;
22562;27;2011-08-01;2201;-1206649;0;;77;-4000000000;22525;761;-1516
22563;27;2011-08-01;2050;-414762;0;4;150;-1500000000;;765;
22566;27;2011-08-01;2201;-414762;0;;150;-1500000000;22534;765;-75
22567;27;2011-08-01;2001;503087;0;;286;1750000000;;751;
22570;27;2011-08-01;2050;-503087;0;0;204;-1750000000;;751;
22572;27;2011-08-01;2201;-503087;0;;204;-1750000000;22567;751;0
22573;27;2011-08-01;2050;-4116634;0;82;2708;-1250000000;;767;
22575;27;2011-08-01;2201;-4116634;0;;2708;-1250000000;22420;767;-5934
22576;27;2011-08-01;2050;-3231699;0;443;5829;-750000000;;19;
22579;27;2011-08-01;2200;-1790399;0;;5829;-400000000;22091;19;24570
22580;27;2011-08-01;2200;-1441300;0;;5829;-350000000;22111;19;25870
22581;27;2011-08-08;2050;-5000627;0;31;6240;-560000000;;768;
22583;27;2011-08-08;2201;-5000627;0;;6240;-560000000;22494;768;-4609
22584;27;2011-09-14;2001;3010711;0;;4767;630000000;;19;
22587;27;2011-09-14;2001;3017104;0;;3960;760000000;;18;
22590;27;2011-09-19;2001;87990;0;;58;1500000000;;134;
22593;27;2011-09-19;2050;-87990;0;0;57;-1500000000;;134;
22596;27;2011-09-19;2201;-87990;0;;57;-1500000000;22590;134;0
22597;27;2011-09-27;2050;-1941660;0;365;1648;-805000000;;69;
22599;27;2011-09-27;2201;-1941660;0;;1648;-805000000;22161;69;-22448
22600;27;2011-10-03;2001;72990;0;;36;2000000000;;748;
22603;27;2011-10-03;2050;-72990;0;0;73;-2000000000;;748;
22606;27;2011-10-03;2200;-72990;0;;73;-2000000000;22600;748;0
22607;27;2011-10-07;2001;218390;0;;109;2000000000;;748;
22610;27;2011-10-09;2050;-218390;0;2;54;-2000000000;;748;
22613;27;2011-10-09;2201;-218390;0;;54;-2000000000;22607;748;-22
22614;27;2011-10-09;2001;214390;0;;107;2000000000;;748;
22617;27;2011-10-09;2050;-214390;0;0;101;-2000000000;;748;
22620;27;2011-10-09;2201;-214390;0;;101;-2000000000;22614;748;0
22621;27;2011-10-18;2001;2021530;0;;420;4800000000;;771;
22624;27;2011-10-20;2001;100000;0;;100;1000000000;;748;
22626;27;2011-10-20;2050;-100000;0;0;135;-1000000000;;748;
22628;27;2011-10-20;2200;-100000;0;;135;-1000000000;22624;748;0
22629;27;2011-10-20;2001;100000;0;;100;1000000000;;134;
22631;27;2011-10-20;2050;-100000;0;0;61;-1000000000;;134;
22633;27;2011-10-20;2201;-100000;0;;61;-1000000000;22629;134;0
22634;27;2011-10-20;2001;984303;0;;348;2820000000;;770;
22637;27;2011-10-20;2001;1026168;0;;348;2940000000;;770;
22640;27;2011-10-20;2001;1993560;0;;423;4700000000;;772;
22643;27;2011-10-21;2001;713000;0;;713;1000000000;;748;
22645;27;2011-10-21;2050;-713000;0;0;159;-1000000000;;748;
22647;27;2011-10-21;2201;-713000;0;;159;-1000000000;22643;748;0
22648;27;2011-11-01;2050;-2010471;0;12;308;-5760000000;;770;
22650;27;2011-11-01;2201;-984303;0;;308;-2820000000;22634;770;-135
22651;27;2011-11-01;2201;-1026168;0;;308;-2940000000;22637;770;-141
22652;27;2011-11-08;2001;1196544;0;;1197;1000000000;;748;
22655;27;2011-11-09;2050;-1196544;0;1;0;-1000000000;;748;
22657;27;2011-11-09;2201;-1196544;0;;0;-1000000000;22652;748;-119
22658;27;2011-11-14;2050;-2021530;0;27;408;-4800000000;;771;
22661;27;2011-11-14;2201;-2021530;0;;408;-4800000000;22621;771;-155
22662;27;2011-11-24;2001;4739050;0;;4733;1000000000;;19;
22665;27;2011-12-05;2001;1122190;0;;447;2500000000;;774;
22668;27;2011-12-05;2001;1020867;0;;443;2300000000;;778;
22671;27;2011-12-15;2050;-7898444;0;1405;4430;-1820000000;;18;
22673;27;2011-12-15;2201;-3881625;0;;4430;-825000000;22097;18;-13362
22674;27;2011-12-15;2200;-3017104;0;;4430;-760000000;22587;18;3286
22675;27;2011-12-15;2200;-229000;0;;4430;-100000000;20697;18;70919
22676;27;2011-12-15;2201;-770715;0;;4430;-135000000;21557;18;-28058
22677;27;2011-12-15;2050;-1993560;0;56;500;-4700000000;;772;
22679;27;2011-12-15;2200;-1993560;0;;500;-4700000000;22640;772;2026
22680;27;2011-12-15;2001;1473990;0;;307;4800000000;;773;
22683;27;2011-12-29;2001;170630;0;;170;1000000000;;134;
22686;27;2011-12-29;2050;-170630;0;0;0;-1000000000;;134;
22687;27;2011-12-29;2201;-170630;0;;0;-1000000000;22683;134;0
22688;27;2011-12-29;2001;1536390;0;;320;4800000000;;774;
22691;27;2012-01-07;2001;50390;0;;50;1000000000;;748;
22694;27;2012-01-07;2050;-50390;0;0;140;-1000000000;;748;
22696;27;2012-01-07;2200;-50390;0;;140;-1000000000;22691;748;0
22697;27;2012-01-18;2050;-1020867;0;44;474;-2300000000;;778;
22700;27;2012-01-18;2200;-1020867;0;;474;-2300000000;22668;778;313
22701;27;2012-01-18;2001;493466;0;;351;1400000000;;776;
22704;27;2012-01-22;2050;-1473990;0;38;500;-4800000000;;773;
22706;27;2012-01-22;2200;-1473990;0;;500;-4800000000;22680;773;3520
22707;27;2012-01-22;2050;-1858376;0;36;500;-4800000000;;774;
22709;27;2012-01-22;2200;-1122190;0;;500;-2500000000;22665;774;636
22710;27;2012-01-22;2200;-736186;0;;500;-2300000000;22688;774;993
22711;27;2012-01-22;2050;-800203;0;24;500;-2500000000;;774;
22713;27;2012-01-22;2200;-800203;0;;500;-2500000000;22688;774;1080
22714;27;2012-01-22;2001;5012649;0;;5258;950000000;;18;
22717;27;2012-01-23;2001;5164262;0;;2190;2350000000;;69;
22721;27;2012-02-02;2001;431565;0;;43;10000000000;;775;
22724;27;2012-02-08;2050;-431565;0;6;40;-10000000000;;775;
22726;27;2012-02-08;2201;-431565;0;;40;-10000000000;22721;775;-18
22727;27;2012-02-08;2001;1023040;0;;51;20000000000;;775;
22730;27;2012-02-10;2050;-511520;0;2;56;-10000000000;;775;
22732;27;2012-02-10;2200;-511520;0;;56;-10000000000;22727;775;10
22733;27;2012-02-10;2050;-511520;0;2;49;-10000000000;;775;
22735;27;2012-02-10;2201;-511520;0;;49;-10000000000;22727;775;-4
22736;27;2012-02-20;2001;1113756;0;;111;10000000000;;777;
22739;27;2012-02-22;2001;827435;0;;66;12500000000;;1220;
22742;27;2012-02-24;2050;-493466;0;37;144;-1400000000;;776;
22745;27;2012-02-24;2201;-493466;0;;144;-1400000000;22701;776;-1072
22746;27;2012-02-24;2050;-5164262;0;32;2345;-2350000000;;69;
22748;27;2012-02-24;2200;-5164262;0;;2345;-2350000000;22717;69;1165
22749;27;2012-02-24;2001;1053682;0;;105;10000000000;;777;
22752;27;2012-02-28;2050;-1113756;0;8;88;-10000000000;;777;
22755;27;2012-02-28;2201;-1113756;0;;88;-10000000000;22736;777;-184
22756;27;2012-02-29;2001;1498031;0;;464;3220000000;;776;
22759;27;2012-02-29;2001;1499441;0;;463;3230000000;;776;
22762;27;2012-03-01;2001;5016717;0;;2277;2200000000;;69;
22765;27;2012-03-02;2050;-1053682;0;7;84;-10000000000;;777;
22767;27;2012-03-02;2201;-1053682;0;;84;-10000000000;22749;777;-147
22768;27;2012-03-02;2001;40000;0;;40;1000000000;;748;
22770;27;2012-03-02;2050;-40000;0;0;97;-1000000000;;748;
22772;27;2012-03-02;2200;-40000;0;;97;-1000000000;22768;748;0
22773;27;2012-03-06;2050;-6913085;0;422;6391;-1445000000;;19;
22775;27;2012-03-06;2200;-2676700;0;;6391;-650000000;22111;19;96034
22776;27;2012-03-06;2200;-1990300;0;;6391;-325000000;22205;19;3835
22777;27;2012-03-06;2200;-2246085;0;;6391;-470000000;22584;19;13281
22778;27;2012-03-06;2050;-2612854;0;138;6446;-550000000;;19;
22780;27;2012-03-06;2200;-764625;0;;6446;-160000000;22584;19;4674
22781;27;2012-03-06;2200;-1848229;0;;6446;-390000000;22662;19;6881
22782;27;2012-03-06;2050;-827435;0;13;60;-12500000000;;1220;
22784;27;2012-03-06;2201;-827435;0;;60;-12500000000;22739;1220;-97
22785;27;2012-03-06;2001;9428579;0;;6281;1500000000;;19;
22788;27;2012-03-06;2050;-4179392;0;51;6304;-815000000;;19;
22791;27;2012-03-06;2200;-2890820;0;;6304;-610000000;22662;19;9870
22792;27;2012-03-06;2200;-1288572;0;;6304;-205000000;22785;19;0
22793;27;2012-03-06;2050;-5122861;0;0;6391;-815000000;;19;
22796;27;2012-03-06;2200;-5122861;0;;6391;-815000000;22785;19;0
22797;27;2012-03-09;2001;5205391;0;;6500;800000000;;19;
22800;27;2012-03-09;2001;10938683;0;;6430;1700000000;;19;
22803;27;2012-03-09;2001;2996694;0;;399;7500000000;;764;
22806;27;2012-03-21;2001;1138371;0;;316;3600000000;;773;
22809;27;2012-03-23;2050;-2997472;0;23;500;-6450000000;;776;
22811;27;2012-03-23;2200;-1498031;0;;500;-3220000000;22756;776;266
22812;27;2012-03-23;2200;-1499441;0;;500;-3230000000;22759;776;274
22813;27;2012-03-29;2050;-1138371;0;8;222;-3600000000;;773;
22815;27;2012-03-29;2201;-1138371;0;;222;-3600000000;22806;773;-270
22816;27;2012-03-29;2001;0;0;;0;10000000000;;134;
22818;27;2012-03-30;2050;0;0;1;26;-10000000000;;134;
22820;27;2012-03-30;2200;0;0;;26;-10000000000;22816;134;26
22821;27;2012-03-31;2001;212890;0;;85;2500000000;;134;
22824;27;2012-04-02;2050;-5016717;0;32;2490;-2200000000;;69;
22827;27;2012-04-02;2200;-5016717;0;;2490;-2200000000;22762;69;1499
22828;27;2012-04-02;2050;-2996694;0;24;353;-7500000000;;764;
22831;27;2012-04-02;2201;-2996694;0;;353;-7500000000;22803;764;-828
22832;27;2012-04-10;2050;-212890;0;10;150;-2500000000;;134;
22833;27;2012-04-10;2200;-212890;0;;150;-2500000000;22821;134;162
22834;27;2012-04-19;2001;2834750;0;;2465;1150000000;;69;
22844;27;2012-05-01;2001;21000;0;;21;1000000000;;134;
22846;27;2012-05-01;2050;-21000;0;0;0;-1000000000;;134;
22847;27;2012-05-01;2201;-21000;0;;0;-1000000000;22844;134;0
22850;27;2012-05-04;2001;50000;0;;50;1000000000;;134;
22852;27;2012-05-04;2050;-50000;0;0;100;-1000000000;;134;
22855;27;2012-05-04;2200;-50000;0;;100;-1000000000;22850;134;0
22860;27;2012-05-10;2001;140000;0;;140;1000000000;;134;
22862;27;2012-05-10;2050;-140000;0;0;1;-1000000000;;134;
22864;27;2012-05-10;2201;-140000;0;;1;-1000000000;22860;134;0
22865;27;2012-05-30;2001;502790;0;;314;1600000000;;757;
22868;27;2012-05-30;2001;500870;0;;391;1280000000;;752;
22871;27;2012-05-30;2001;503130;0;;441;1140000000;;754;
22874;27;2012-06-04;2050;-12855389;0;88;5327;-2000000000;;19;
22876;27;2012-06-04;2201;-3017145;0;;5327;-480000000;22785;19;-4121
22877;27;2012-06-04;2201;-5205391;0;;5327;-800000000;22797;19;-8164
22878;27;2012-06-04;2201;-4632853;0;;5327;-720000000;22800;19;-6909
22879;27;2012-06-11;2050;-502790;0;12;452;-1600000000;;757;
22882;27;2012-06-11;2200;-502790;0;;452;-1600000000;22865;757;264
22883;27;2012-06-11;2050;-500870;0;12;485;-1280000000;;752;
22886;27;2012-06-11;2200;-500870;0;;485;-1280000000;22868;752;144
22887;27;2012-06-11;2050;-503130;0;12;497;-1140000000;;754;
22890;27;2012-06-11;2200;-503130;0;;497;-1140000000;22871;754;76
22891;27;2012-07-02;2001;1012390;0;;440;2300000000;;778;
22894;27;2012-07-12;2050;-2834750;0;84;2471;-1150000000;;69;
22896;27;2012-07-12;2200;-2834750;0;;2471;-1150000000;22834;69;57
22897;27;2012-07-16;2001;2948629;0;;4907;600000000;;26;
22900;27;2012-07-16;2001;3044268;0;;11680;260000000;;21;
22903;27;2012-07-18;2050;-1012390;0;16;491;-2300000000;;778;
22906;27;2012-07-18;2200;-1012390;0;;491;-2300000000;22891;778;187
22907;27;2012-07-25;2001;268890;0;;179;1500000000;;757;
22910;27;2012-07-25;2001;120390;0;;120;1000000000;;757;
22913;27;2012-07-30;2001;451590;0;;188;2400000000;;752;
22916;27;2012-07-30;2001;1005307;0;;344;2915000000;;761;
22919;27;2012-07-30;2001;1002441;0;;396;2525000000;;776;
22922;27;2012-07-31;2001;5045326;0;;6000;840000000;;19;
22925;27;2012-07-31;2050;-225795;0;1;148;-1200000000;;752;
22928;27;2012-07-31;2201;-225795;0;;148;-1200000000;22913;752;-4
22929;27;2012-07-31;2050;-225795;0;1;107;-1200000000;;752;
22932;27;2012-07-31;2201;-225795;0;;107;-1200000000;22913;752;-9
22933;27;2012-08-09;2050;-389280;0;15;4;-2500000000;;757;
22936;27;2012-08-09;2201;-268890;0;;4;-1500000000;22907;757;-393
22937;27;2012-08-09;2201;-120390;0;;4;-1000000000;22910;757;-174
22944;27;2012-09-10;2001;500250;0;;435;1150000000;;771;
22947;27;2012-09-12;2050;-595509;0;44;290;-1500000000;;776;
22950;27;2012-09-12;2201;-595509;0;;290;-1500000000;22919;776;-699
22951;27;2012-09-12;2050;-406931;0;44;288;-1025000000;;776;
22954;27;2012-09-12;2201;-406931;0;;288;-1025000000;22919;776;-487
22955;27;2012-09-19;2001;150842;0;;50;3000000000;;763;
22958;27;2012-09-25;2001;167158;0;;332;500000000;;780;
22961;27;2012-10-05;2001;58990;0;;29;2000000000;;763;
22964;27;2012-10-16;2001;961170;0;;96;10000000000;;134;
22967;27;2012-10-16;2050;-961170;0;0;100;-10000000000;;134;
22970;27;2012-10-16;2200;-961170;0;;100;-10000000000;22964;134;0
22971;27;2012-10-30;2050;-209832;0;33;6;-5000000000;;763;
22974;27;2012-10-30;2201;-150842;0;;6;-3000000000;22955;763;-541
22975;27;2012-10-30;2201;-58990;0;;6;-2000000000;22961;763;-115
22976;27;2012-11-12;2001;249110;0;;248;1000000000;;780;
22979;27;2012-11-14;2050;-291713;0;26;166;-1000000000;;780;
22982;27;2012-11-14;2201;-167158;0;;166;-500000000;22958;780;-415
22983;27;2012-11-14;2201;-124555;0;;166;-500000000;22976;780;-8
22989;27;2012-11-14;2050;-124555;0;2;91;-500000000;;780;
22992;27;2012-11-14;2201;-124555;0;;91;-500000000;22976;780;-15
22993;27;2012-11-29;2050;-500250;0;80;440;-1150000000;;771;
22996;27;2012-11-29;2200;-500250;0;;440;-1150000000;22944;771;46
22997;27;2012-12-03;2001;2519864;0;;5245;480000000;;114;
23000;27;2012-12-03;2001;1047100;0;;522;2000000000;;780;
23003;27;2012-12-04;2001;2488639;0;;5180;480000000;;114;
23006;27;2012-12-05;2001;1818677;0;;6059;300000000;;26;
23009;27;2012-12-05;2001;1812975;0;;6040;300000000;;26;
23012;27;2012-12-19;2001;1003433;0;;257;3900000000;;764;
23015;27;2012-12-21;2001;513000;0;;270;1900000000;;764;
23017;27;2012-12-21;2001;490350;0;;467;1050000000;;780;
23019;27;2012-12-21;2050;-1005307;0;144;500;-2915000000;;761;
23022;27;2012-12-21;2200;-1005307;0;;500;-2915000000;22916;761;6548
23023;27;2013-01-11;2001;1011142;0;;404;2500000000;;765;
23026;27;2013-01-11;2001;1001700;0;;742;1350000000;;781;
23028;27;2013-01-15;2050;-1001700;0;4;707;-1350000000;;781;
23029;27;2013-01-15;2201;-1001700;0;;707;-1350000000;23026;781;-18
23030;27;2013-01-15;2001;219964;0;;22;10000000000;;782;
23034;27;2013-01-24;2001;238750;0;;191;1250000000;;766;
23036;27;2013-01-25;2050;-219964;0;10;50;-10000000000;;782;
23038;27;2013-01-25;2200;-219964;0;;50;-10000000000;23030;782;280
23039;27;2013-01-28;2001;160000;0;;32;5000000000;;782;
23041;27;2013-02-04;2050;-238750;0;11;119;-1250000000;;766;
23043;27;2013-02-04;2201;-238750;0;;119;-1250000000;23034;766;-99
23044;27;2013-02-04;2001;370000;0;;37;10000000000;;762;
23046;27;2013-02-05;2050;-160000;0;8;12;-5000000000;;782;
23048;27;2013-02-05;2201;-160000;0;;12;-5000000000;23039;782;-80
23049;27;2013-02-05;2050;-370000;0;1;52;-10000000000;;762;
23051;27;2013-02-05;2200;-370000;0;;52;-10000000000;23044;762;15
23052;27;2013-02-05;2001;2016000;0;;448;4500000000;;784;
23054;27;2013-02-06;2050;-1516433;0;48;191;-5800000000;;764;
23056;27;2013-02-06;2201;-1003433;0;;191;-3900000000;23012;764;-1261
23057;27;2013-02-06;2201;-513000;0;;191;-1900000000;23015;764;-705
23058;27;2013-02-06;2050;-1011142;0;26;374;-2500000000;;765;
23059;27;2013-02-06;2201;-1011142;0;;374;-2500000000;23023;765;-195
23060;27;2013-02-06;2050;-1047100;0;65;361;-2000000000;;780;
23062;27;2013-02-06;2201;-1047100;0;;361;-2000000000;23000;780;-2093
23063;27;2013-02-06;2050;-490350;0;47;366;-1050000000;;780;
23064;27;2013-02-06;2201;-490350;0;;366;-1050000000;23017;780;-498
23065;27;2013-02-06;2001;682190;0;;68;10000000000;;782;
23068;27;2013-02-06;2001;541840;0;;54;10000000000;;783;
23071;27;2013-02-06;2050;-541840;0;0;59;-10000000000;;783;
23073;27;2013-02-06;2200;-541840;0;;59;-10000000000;23068;783;0
23074;27;2013-02-06;2050;-682190;0;0;70;-10000000000;;782;
23076;27;2013-02-06;2200;-682190;0;;70;-10000000000;23065;782;0
23077;27;2013-02-19;2050;-2016000;0;14;462;-4500000000;;784;
23078;27;2013-02-19;2200;-2016000;0;;462;-4500000000;23052;784;88
23079;27;2013-03-07;2001;4982041;0;;8733;570000000;;768;
23082;27;2013-03-11;2001;340000;0;;68;5000000000;;748;
23084;27;2013-03-11;2050;-340000;0;0;50;-5000000000;;748;
23086;27;2013-03-11;2201;-340000;0;;50;-5000000000;23082;748;0
23087;27;2013-03-11;2001;285000;0;;57;5000000000;;748;
23089;27;2013-03-11;2050;-285000;0;0;80;-5000000000;;748;
23090;27;2013-03-11;2200;-285000;0;;80;-5000000000;23087;748;0
23091;27;2013-03-20;2050;-786638;0;13;9404;-90000000;;768;
23092;27;2013-03-20;2200;-786638;0;;9404;-90000000;23079;768;78
23093;27;2013-03-20;2050;-786638;0;13;9404;-90000000;;768;
23094;27;2013-03-20;2200;-786638;0;;9404;-90000000;23079;768;78
23095;27;2013-03-20;2050;-786638;0;13;9369;-90000000;;768;
23096;27;2013-03-20;2200;-786638;0;;9369;-90000000;23079;768;74
23097;27;2013-03-20;2050;-874042;0;13;9366;-100000000;;768;
23098;27;2013-03-20;2200;-874042;0;;9366;-100000000;23079;768;82
23099;27;2013-03-20;2050;-437021;0;13;9368;-50000000;;768;
23100;27;2013-03-20;2200;-437021;0;;9368;-50000000;23079;768;41
23101;27;2013-03-20;2050;-524425;0;13;9369;-60000000;;768;
23102;27;2013-03-20;2200;-524425;0;;9369;-60000000;23079;768;49
23103;27;2013-03-20;2050;-786638;0;13;9404;-90000000;;768;
23104;27;2013-03-20;2200;-786638;0;;9404;-90000000;23079;768;78
23105;27;2013-03-22;2001;4991500;0;;14900;335000000;;785;
23107;27;2013-03-22;2001;2509500;0;;14340;175000000;;21;
23109;27;2013-03-22;2001;2506000;0;;14320;175000000;;21;
23111;27;2013-04-05;2001;110390;0;;55;2000000000;;134;
23114;27;2013-04-05;2050;-110390;0;0;30;-2000000000;;134;
23116;27;2013-04-05;2201;-110390;0;;30;-2000000000;23111;134;0
23117;27;2013-04-08;2001;86390;0;;43;2000000000;;748;
23120;27;2013-04-08;2050;-86390;0;0;52;-2000000000;;748;
23122;27;2013-04-08;2200;-86390;0;;52;-2000000000;23117;748;0
23125;27;2013-04-17;2001;352368;0;;117;3000000000;;764;
23128;27;2013-04-17;2001;357000;0;;119;3000000000;;764;
23130;27;2013-04-17;2050;-352368;0;0;124;-3000000000;;764;
23132;27;2013-04-17;2200;-352368;0;;124;-3000000000;23125;764;0
23133;27;2013-04-18;2050;-357000;0;1;130;-3000000000;;764;
23135;27;2013-04-18;2200;-357000;0;;130;-3000000000;23128;764;3
23138;27;2013-04-26;2001;5012710;0;;14990;334000000;;785;
23145;27;2013-05-03;2001;111390;0;;37;3000000000;;134;
23148;27;2013-05-03;2050;-111390;0;0;54;-3000000000;;134;
23150;27;2013-05-03;2200;-111390;0;;54;-3000000000;23145;134;0
23151;27;2013-05-10;2001;6376330;0;;6365;1000000000;;114;
23154;27;2013-05-10;2050;-4991500;0;49;15010;-335000000;;785;
23156;27;2013-05-10;2200;-4991500;0;;15010;-335000000;23105;785;180
23157;27;2013-05-10;2050;-2948629;0;298;6293;-600000000;;26;
23159;27;2013-05-10;2200;-2948629;0;;6293;-600000000;22897;26;24781
23160;27;2013-05-10;2050;-4334867;0;173;14915;-350000000;;21;
23162;27;2013-05-10;2200;-3044268;0;;14915;-260000000;22900;21;25064
23163;27;2013-05-10;2200;-1290599;0;;14915;-90000000;23107;21;253
23164;27;2013-05-16;2001;401490;0;;400;1000000000;;763;
23167;27;2013-05-16;2001;305250;0;;304;1000000000;;761;
23170;27;2013-05-20;2050;-5012710;0;24;14880;-334000000;;785;
23172;27;2013-05-20;2201;-5012710;0;;14880;-334000000;23138;785;-88
23173;27;2013-05-22;2001;4925170;0;;9830;500000000;;768;
23178;27;2013-05-29;2001;2515373;0;;7850;320000000;;768;
23181;27;2013-05-30;2001;504897;0;;218;2300000000;;764;
23184;27;2013-05-30;2001;503144;0;;218;2300000000;;764;
23187;27;2013-05-30;2001;499735;0;;664;750000000;;780;
23196;27;2013-06-11;2001;168390;0;;84;2000000000;;134;
23199;27;2013-06-11;2001;158390;0;;79;2000000000;;134;
23202;27;2013-06-11;2050;-326780;0;0;27;-4000000000;;134;
23205;27;2013-06-11;2201;-168390;0;;27;-2000000000;23196;134;0
23206;27;2013-06-11;2201;-158390;0;;27;-2000000000;23199;134;0
23207;27;2013-07-08;2001;136680;0;;9112;15000000;;64;
23208;27;2013-07-10;2001;2474399;0;;2756;895000000;;64;
23211;27;2013-08-01;2050;-2611079;0;23;2886;-910000000;;64;
23213;27;2013-08-01;2201;-136680;0;;2886;-15000000;23207;64;-224
23214;27;2013-08-01;2200;-2474399;0;;2886;-895000000;23208;64;255
23215;27;2013-08-07;2050;-401490;0;83;176;-1000000000;;763;
23217;27;2013-08-07;2201;-401490;0;;176;-1000000000;23164;763;-1859
23218;27;2013-08-07;2050;-305250;0;83;119;-1000000000;;761;
23221;27;2013-08-07;2201;-305250;0;;119;-1000000000;23167;761;-1535
23222;27;2013-10-18;2001;639083;0;;637;1000000000;;781;
23225;27;2013-10-21;2001;142000;0;;14200;10000000;;21;
23227;27;2013-10-21;2001;1423550;0;;14200;100000000;;21;
23230;27;2013-10-21;2001;711775;0;;14200;50000000;;21;
23233;27;2013-10-21;2001;1988665;0;;14200;140000000;;21;
23236;27;2013-10-21;2001;899343;0;;8971;100000000;;18;
23239;27;2013-10-21;2001;3592147;0;;8971;400000000;;18;
23242;27;2013-10-29;2050;-3940136;0;160;8648;-400000000;;768;
23244;27;2013-10-29;2201;-3940136;0;;8648;-400000000;23173;768;-7564
23245;27;2013-10-29;2050;-1378061;0;156;8690;-150000000;;768;
23246;27;2013-10-29;2201;-985034;0;;8690;-100000000;23173;768;-1824
23247;27;2013-10-29;2200;-393027;0;;8690;-50000000;23178;768;642
23248;27;2013-10-29;2050;-2122345;0;153;8650;-270000000;;768;
23250;27;2013-10-29;2200;-2122345;0;;8650;-270000000;23178;768;3304
23251;27;2013-10-29;2050;-639083;0;11;680;-1000000000;;781;
23253;27;2013-10-29;2200;-639083;0;;680;-1000000000;23222;781;47
23254;27;2013-11-02;2001;212519;0;;423;500000000;;781;
23257;27;2013-11-02;2001;193990;0;;193;1000000000;;789;
23260;27;2013-11-21;2050;-359809;0;175;576;-540000000;;780;
23262;27;2013-11-21;2201;-359809;0;;576;-540000000;23187;780;-831
23263;27;2013-11-21;2050;-139925;0;175;564;-210000000;;780;
23265;27;2013-11-21;2201;-139925;0;;564;-210000000;23187;780;-367
23266;27;2013-11-21;2050;-212519;0;19;586;-500000000;;781;
23268;27;2013-11-21;2200;-212519;0;;586;-500000000;23254;781;154
23269;27;2013-11-21;2050;-193990;0;19;303;-1000000000;;789;
23271;27;2013-11-21;2200;-193990;0;;303;-1000000000;23257;789;209
23272;27;2013-12-04;2050;-2623557;0;365;7113;-500000000;;114;
23274;27;2013-12-04;2200;-2519864;0;;7113;-480000000;22997;114;32817
23275;27;2013-12-04;2200;-103693;0;;7113;-20000000;23003;114;1411
23276;27;2013-12-04;2001;136390;0;;68;2000000000;;773;
23279;27;2013-12-04;2001;560390;0;;140;4000000000;;751;
23282;27;2013-12-04;2001;400390;0;;100;4000000000;;755;
23285;27;2013-12-04;2050;-539205;0;365;7163;-104000000;;114;
23288;27;2013-12-04;2200;-539205;0;;7163;-104000000;23003;114;7527
23289;27;2013-12-04;2050;-2636404;0;286;7118;-480000000;;114;
23292;27;2013-12-04;2200;-1845740;0;;7118;-356000000;23003;114;25182
23293;27;2013-12-04;2200;-790664;0;;7118;-124000000;23151;114;1942
23294;27;2013-12-04;2050;-2397500;0;208;7161;-376000000;;114;
23297;27;2013-12-04;2200;-2397500;0;;7161;-376000000;23151;114;6225
23298;27;2013-12-04;2050;-2579300;0;257;14710;-180000000;;21;
23301;27;2013-12-04;2200;-1218900;0;;14710;-85000000;23107;21;808
23302;27;2013-12-04;2200;-1360400;0;;14710;-95000000;23109;21;952
23303;27;2013-12-04;2001;1565289;0;;9768;160000000;;18;
23306;27;2013-12-04;2001;740000;0;;14800;50000000;;21;
23308;27;2013-12-04;2001;2964145;0;;14805;200000000;;21;
23311;27;2013-12-04;2001;3703145;0;;14800;250000000;;21;
23314;27;2013-12-10;2001;3556140;0;;7100;500000000;;114;
23317;27;2013-12-10;2001;3563140;0;;7114;500000000;;114;
23320;27;2013-12-17;2050;-136390;0;13;27;-2000000000;;773;
23322;27;2013-12-17;2201;-136390;0;;27;-2000000000;23276;773;-106
23323;27;2013-12-17;2050;-560390;0;13;68;-4000000000;;751;
23325;27;2013-12-17;2201;-560390;0;;68;-4000000000;23279;751;-374
