id;btag;wpid;kurs
132842;2009-04-08;3;4357.92
132843;2009-04-09;3;4491.12
132844;2009-04-14;3;4557.01
132845;2009-04-15;3;4549.79
132846;2009-04-16;3;4609.46
132847;2009-04-17;3;4676.84
132848;2009-04-20;3;4486.30
132849;2009-04-21;3;4501.63
132850;2009-04-22;3;4594.42
132851;2009-04-23;3;4538.21
132852;2009-04-24;3;4674.32
132853;2009-04-27;3;4694.07
132854;2009-04-28;3;4607.42
132855;2009-04-29;3;4704.56
132856;2009-04-30;3;4769.45
132857;2009-05-04;3;4902.45
132858;2009-05-05;3;4853.03
132859;2009-05-06;3;4880.71
132860;2009-05-07;3;4804.10
132861;2009-05-08;3;4913.89
132862;2009-05-11;3;4866.91
132863;2009-05-12;3;4854.10
132864;2009-05-13;3;4727.60
132865;2009-05-14;3;4738.47
132866;2009-05-15;3;4737.50
132867;2009-05-18;3;4851.96
132868;2009-05-19;3;4959.62
132869;2009-05-20;3;5038.93
132870;2009-05-21;3;4900.67
132871;2009-05-22;3;4918.75
132872;2009-05-25;3;4918.45
132873;2009-05-26;3;4985.60
132874;2009-05-27;3;5000.77
132875;2009-05-28;3;4932.88
132876;2009-05-29;3;4940.82
132877;2009-06-01;3;5142.56
132878;2009-06-02;3;5144.06
132879;2009-06-03;3;5054.53
132880;2009-06-04;3;5064.80
132881;2009-06-05;3;5077.03
132882;2009-06-08;3;5004.72
132883;2009-06-09;3;4997.85
132884;2009-06-10;3;5051.18
132885;2009-06-11;3;5107.26
132886;2009-06-12;3;5069.24
132887;2009-06-15;3;4889.93
132888;2009-06-16;3;4890.72
132889;2009-06-17;3;4799.97
132890;2009-06-18;3;4837.47
132891;2009-06-19;3;4839.46
132892;2009-06-22;3;4693.39
132893;2009-06-23;3;4707.14
132894;2009-06-24;3;4836.01
132895;2009-06-25;3;4800.56
132896;2009-06-26;3;4776.47
132897;2009-06-29;3;4885.09
132898;2009-06-30;3;4808.64
132899;2009-07-01;3;4905.43
132900;2009-07-02;3;4718.49
132901;2009-07-03;3;4708.21
132902;2009-07-06;3;4651.82
132903;2009-07-07;3;4598.18
132904;2009-07-08;3;4572.64
132905;2009-07-09;3;4630.07
132906;2009-07-10;3;4576.31
132907;2009-07-13;3;4722.34
132908;2009-07-14;3;4781.68
132909;2009-07-15;3;4928.43
132910;2009-07-16;3;4957.18
132911;2009-07-17;3;4978.39
132912;2009-07-20;3;5030.14
132913;2009-07-21;3;5093.97
132914;2009-07-22;3;5121.56
132915;2009-07-23;3;5247.28
132916;2009-07-24;3;5229.35
132917;2009-07-27;3;5251.55
132918;2009-07-28;3;5174.74
132919;2009-07-29;3;5270.32
132920;2009-07-30;3;5360.66
132921;2009-07-31;3;5332.14
132922;2009-08-03;3;5426.85
132923;2009-08-04;3;5417.02
132924;2009-08-05;3;5353.01
132925;2009-08-06;3;5369.98
132926;2009-08-07;3;5458.96
132927;2009-08-10;3;5418.12
132928;2009-08-11;3;5285.81
132929;2009-08-12;3;5350.09
132930;2009-08-13;3;5401.11
132931;2009-08-14;3;5309.11
132932;2009-08-17;3;5201.60
132933;2009-08-18;3;5250.74
132934;2009-08-19;3;5231.97
132935;2009-08-20;3;5311.06
132936;2009-08-21;3;5462.74
132937;2009-08-24;3;5519.75
132938;2009-08-25;3;5557.09
132939;2009-08-26;3;5521.97
132940;2009-08-27;3;5470.33
132941;2009-08-28;3;5517.35
132942;2009-08-31;3;5464.61
132943;2009-09-01;3;5327.29
132944;2009-09-02;3;5319.84
132945;2009-09-03;3;5301.42
132946;2009-09-04;3;5384.43
132947;2009-09-07;3;5463.51
132948;2009-09-08;3;5481.73
132949;2009-09-09;3;5574.26
132950;2009-09-10;3;5594.77
132951;2009-09-11;3;5624.02
132952;2009-09-14;3;5620.24
132953;2009-09-15;3;5628.98
132954;2009-09-16;3;5700.26
132955;2009-09-17;3;5731.14
132956;2009-09-18;3;5703.83
132957;2009-09-21;3;5668.65
132958;2009-09-22;3;5709.38
132959;2009-09-23;3;5702.05
132960;2009-09-24;3;5605.21
132961;2009-09-25;3;5581.41
132962;2009-09-28;3;5736.31
132963;2009-09-29;3;5713.52
132964;2009-09-30;3;5675.16
132965;2009-10-01;3;5554.55
132966;2009-10-02;3;5467.90
132967;2009-10-05;3;5508.85
132968;2009-10-06;3;5657.64
132969;2009-10-07;3;5640.75
132970;2009-10-08;3;5716.54
132971;2009-10-09;3;5711.88
132972;2009-10-12;3;5783.23
132973;2009-10-13;3;5714.31
132974;2009-10-14;3;5854.14
132975;2009-10-15;3;5830.77
132976;2009-10-16;3;5743.39
132977;2009-10-19;3;5852.56
132978;2009-10-20;3;5811.77
132979;2009-10-21;3;5833.49
132980;2009-10-22;3;5762.93
132981;2009-10-23;3;5740.25
132982;2009-10-26;3;5642.16
132983;2009-10-27;3;5635.02
132984;2009-10-28;3;5496.27
132985;2009-10-29;3;5587.45
132986;2009-10-30;3;5414.96
132987;2009-11-02;3;5430.82
132988;2009-11-03;3;5353.35
132989;2009-11-04;3;5444.23
132990;2009-11-05;3;5480.92
132991;2009-11-06;3;5488.25
132992;2009-11-09;3;5619.72
132993;2009-11-10;3;5613.20
132994;2009-11-11;3;5668.35
132995;2009-11-12;3;5663.96
132996;2009-11-13;3;5686.83
132997;2009-11-16;3;5804.82
132998;2009-11-17;3;5778.43
132999;2009-11-18;3;5787.61
133000;2009-11-19;3;5702.18
133001;2009-11-20;3;5663.15
133002;2009-11-23;3;5801.48
133003;2009-11-24;3;5769.31
133004;2009-11-25;3;5803.02
133005;2009-11-26;3;5614.17
133006;2009-11-27;3;5685.61
133007;2009-11-30;3;5625.95
133008;2009-12-01;3;5776.61
133009;2009-12-02;3;5781.68
133010;2009-12-03;3;5770.35
133011;2009-12-04;3;5817.65
133012;2009-12-07;3;5784.75
133013;2009-12-08;3;5688.58
133014;2009-12-09;3;5647.84
133015;2009-12-10;3;5709.02
133016;2009-12-11;3;5756.29
133017;2009-12-14;3;5802.26
133018;2009-12-15;3;5811.34
133019;2009-12-16;3;5903.43
133020;2009-12-17;3;5844.44
133021;2009-12-18;3;5831.21
133022;2009-12-21;3;5930.53
133023;2009-12-22;3;5945.69
133024;2009-12-23;3;5957.44
133025;2009-12-28;3;6002.92
133026;2009-12-29;3;6011.55
133027;2009-12-30;3;5957.43
133028;2010-01-04;3;6048.30
133029;2010-01-05;3;6031.86
133030;2010-01-06;3;6034.33
133031;2010-01-07;3;6019.36
133032;2010-01-08;3;6037.61
133033;2010-01-11;3;6040.50
133034;2010-01-12;3;5943.00
133035;2010-01-13;3;5963.14
133036;2010-01-14;3;5988.88
133037;2010-01-15;3;5875.97
133038;2010-01-18;3;5918.55
133039;2010-01-19;3;5976.48
133040;2010-01-20;3;5851.53
133041;2010-01-21;3;5746.97
133042;2010-01-22;3;5695.32
133043;2010-01-25;3;5631.37
133044;2010-01-26;3;5668.93
133045;2010-01-27;3;5643.20
133046;2010-01-28;3;5540.33
133047;2010-01-29;3;5608.79
133048;2010-02-01;3;5654.48
133049;2010-02-02;3;5709.66
133050;2010-02-03;3;5672.09
133051;2010-02-04;3;5533.24
133052;2010-02-05;3;5434.34
133053;2010-02-08;3;5484.85
133054;2010-02-09;3;5498.26
133055;2010-02-10;3;5536.37
133056;2010-02-11;3;5503.93
133057;2010-02-12;3;5500.39
133058;2010-02-15;3;5511.10
133059;2010-02-16;3;5592.12
133060;2010-02-17;3;5648.34
133061;2010-02-18;3;5680.41
133062;2010-02-19;3;5722.05
133063;2010-02-22;3;5688.44
133064;2010-02-23;3;5604.07
133065;2010-02-24;3;5615.51
133066;2010-02-25;3;5532.33
133067;2010-02-26;3;5598.46
133068;2010-03-01;3;5713.51
133069;2010-03-02;3;5776.56
133070;2010-03-03;3;5817.88
133071;2010-03-04;3;5795.32
133072;2010-03-05;3;5877.36
133073;2010-03-08;3;5875.91
133074;2010-03-09;3;5885.89
133075;2010-03-10;3;5936.72
133076;2010-03-11;3;5928.63
133077;2010-03-12;3;5945.11
133078;2010-03-15;3;5903.56
133079;2010-03-16;3;5970.99
133080;2010-03-17;3;6024.28
133081;2010-03-18;3;6012.31
133082;2010-03-19;3;5982.43
133083;2010-03-22;3;5987.50
133084;2010-03-23;3;6017.27
133085;2010-03-24;3;6039.00
133086;2010-03-25;3;6132.95
133087;2010-03-26;3;6120.05
133088;2010-03-29;3;6156.85
133089;2010-03-30;3;6142.45
133090;2010-03-31;3;6153.55
133091;2010-04-01;3;6235.56
133092;2010-04-06;3;6252.21
133093;2010-04-07;3;6222.41
133094;2010-04-08;3;6171.83
133095;2010-04-09;3;6249.70
133096;2010-04-12;3;6250.69
133097;2010-04-13;3;6230.83
133098;2010-04-14;3;6278.40
133099;2010-04-15;3;6291.45
133100;2010-04-16;3;6180.90
133101;2010-04-19;3;6162.44
133102;2010-04-20;3;6264.23
133103;2010-04-21;3;6230.38
133104;2010-04-22;3;6168.72
133105;2010-04-23;3;6259.53
133106;2010-04-26;3;6332.10
133107;2010-04-27;3;6159.51
133108;2010-04-28;3;6084.34
133109;2010-04-29;3;6144.91
133110;2010-04-30;3;6135.70
133111;2010-05-03;3;6166.92
133112;2010-05-04;3;6006.86
133113;2010-05-05;3;5958.45
133114;2010-05-06;3;5908.26
133115;2010-05-07;3;5715.09
133116;2010-05-10;3;6017.91
133117;2010-05-11;3;6037.71
133118;2010-05-12;3;6183.49
133119;2010-05-13;3;6251.97
133120;2010-05-14;3;6056.71
133121;2010-05-17;3;6066.92
133122;2010-05-18;3;6155.93
133123;2010-05-19;3;5988.67
133124;2010-05-20;3;5867.88
133125;2010-05-21;3;5829.25
133126;2010-05-24;3;5805.68
133127;2010-05-25;3;5670.04
133128;2010-05-26;3;5758.02
133129;2010-05-27;3;5937.14
133130;2010-05-28;3;5946.18
133131;2010-05-31;3;5964.33
133132;2010-06-01;3;5981.27
133133;2010-06-02;3;5981.20
133134;2010-06-03;3;6054.63
133135;2010-06-04;3;5938.88
133136;2010-06-07;3;5904.95
133137;2010-06-08;3;5868.55
133138;2010-06-09;3;5984.75
133139;2010-06-10;3;6056.59
133140;2010-06-11;3;6047.83
133141;2010-06-14;3;6125.00
133142;2010-06-15;3;6175.05
133143;2010-06-16;3;6190.91
133144;2010-06-17;3;6223.54
133145;2010-06-18;3;6216.98
133146;2010-06-21;3;6292.97
133147;2010-06-22;3;6269.04
133148;2010-06-23;3;6204.52
133149;2010-06-24;3;6115.48
133150;2010-06-25;3;6070.60
133151;2010-06-28;3;6157.22
133152;2010-06-29;3;5952.03
133153;2010-06-30;3;5965.52
133154;2010-07-01;3;5857.43
133155;2010-07-02;3;5834.15
133156;2010-07-05;3;5816.20
133157;2010-07-06;3;5940.98
133158;2010-07-07;3;5992.86
133159;2010-07-08;3;6035.66
133160;2010-07-09;3;6065.24
133161;2010-07-12;3;6077.19
133162;2010-07-13;3;6191.13
133163;2010-07-14;3;6209.76
133164;2010-07-15;3;6149.36
133165;2010-07-16;3;6040.27
133166;2010-07-19;3;6009.11
133167;2010-07-20;3;5967.49
133168;2010-07-21;3;5990.38
133169;2010-07-22;3;6142.15
133170;2010-07-23;3;6166.34
133171;2010-07-26;3;6194.21
133172;2010-07-27;3;6207.31
133173;2010-07-28;3;6178.94
133174;2010-07-29;3;6134.70
133175;2010-07-30;3;6147.97
133176;2010-08-02;3;6292.13
133177;2010-08-03;3;6307.91
133178;2010-08-04;3;6331.33
133179;2010-08-05;3;6333.58
133180;2010-08-06;3;6259.63
133181;2010-08-09;3;6351.60
133182;2010-08-10;3;6286.25
133183;2010-08-11;3;6154.07
133184;2010-08-12;3;6135.17
133185;2010-08-13;3;6110.41
133186;2010-08-16;3;6110.57
133187;2010-08-17;3;6206.40
133188;2010-08-18;3;6186.31
133189;2010-08-19;3;6075.13
133190;2010-08-20;3;6005.16
133191;2010-08-23;3;6010.91
133192;2010-08-24;3;5935.44
133193;2010-08-25;3;5899.50
133194;2010-08-26;3;5912.58
133195;2010-08-27;3;5951.17
133196;2010-08-30;3;5912.41
133197;2010-08-31;3;5925.22
133198;2010-09-01;3;6083.90
133199;2010-09-02;3;6083.85
133200;2010-09-03;3;6134.62
133201;2010-09-06;3;6155.04
133202;2010-09-07;3;6117.89
133203;2010-09-08;3;6164.44
133204;2010-09-09;3;6221.52
133205;2010-09-10;3;6214.77
133206;2010-09-13;3;6261.68
133207;2010-09-14;3;6275.41
133208;2010-09-15;3;6261.87
133209;2010-09-16;3;6249.65
133210;2010-09-17;3;6209.76
133211;2010-09-20;3;6294.58
133212;2010-09-21;3;6275.98
133213;2010-09-22;3;6208.33
133214;2010-09-23;3;6184.71
133215;2010-09-24;3;6298.30
133216;2010-09-27;3;6278.89
133217;2010-09-28;3;6276.09
133218;2010-09-29;3;6246.92
133219;2010-09-30;3;6229.02
133220;2010-10-01;3;6211.34
133221;2010-10-04;3;6134.21
133222;2010-10-05;3;6215.83
133223;2010-10-06;3;6270.73
133224;2010-10-07;3;6276.25
133225;2010-10-08;3;6291.67
133226;2010-10-11;3;6309.51
133227;2010-10-12;3;6304.57
133228;2010-10-13;3;6434.52
133229;2010-10-14;3;6455.27
133230;2010-10-15;3;6492.30
133231;2010-10-18;3;6516.63
133232;2010-10-19;3;6490.69
133233;2010-10-20;3;6524.55
133234;2010-10-21;3;6611.01
133235;2010-10-22;3;6605.84
133236;2010-10-25;3;6639.21
133237;2010-10-26;3;6613.80
133238;2010-10-27;3;6568.00
133239;2010-10-28;3;6595.28
133240;2010-10-29;3;6601.37
133241;2010-11-01;3;6604.86
133242;2010-11-02;3;6654.31
133243;2010-11-03;3;6617.80
133244;2010-11-04;3;6734.69
133245;2010-11-05;3;6754.20
133246;2010-11-08;3;6750.50
133247;2010-11-09;3;6787.81
133248;2010-11-10;3;6719.84
133249;2010-11-11;3;6723.41
133250;2010-11-12;3;6734.61
133251;2010-11-15;3;6790.17
133252;2010-11-16;3;6663.24
133253;2010-11-17;3;6700.07
133254;2010-11-18;3;6832.11
133255;2010-11-19;3;6843.55
133256;2010-11-22;3;6822.05
133257;2010-11-23;3;6705.00
133258;2010-11-24;3;6823.80
133259;2010-11-25;3;6879.66
133260;2010-11-26;3;6848.98
133261;2010-11-29;3;6697.97
133262;2010-11-30;3;6688.49
133263;2010-12-01;3;6866.63
133264;2010-12-02;3;6957.61
133265;2010-12-03;3;6947.72
133266;2010-12-06;3;6954.38
133267;2010-12-07;3;7001.91
133268;2010-12-08;3;6975.87
133269;2010-12-09;3;6964.16
133270;2010-12-10;3;7006.17
133271;2010-12-13;3;7029.39
133272;2010-12-14;3;7027.40
133273;2010-12-15;3;7016.37
133274;2010-12-16;3;7024.40
133275;2010-12-17;3;6982.45
133276;2010-12-20;3;7018.60
133277;2010-12-21;3;7077.99
133278;2010-12-22;3;7067.92
133279;2010-12-23;3;7057.69
133280;2010-12-27;3;6970.73
133281;2010-12-28;3;6972.10
133282;2010-12-29;3;6995.47
133283;2010-12-30;3;6914.19
133284;2011-01-03;3;6989.74
133285;2011-01-04;3;6975.35
133286;2011-01-05;3;6939.82
133287;2011-01-06;3;6981.39
133288;2011-01-07;3;6947.84
133289;2011-01-10;3;6857.06
133290;2011-01-11;3;6941.57
133291;2011-01-12;3;7068.78
133292;2011-01-13;3;7075.11
133293;2011-01-14;3;7075.70
133294;2011-01-17;3;7078.06
133295;2011-01-18;3;7143.45
133296;2011-01-19;3;7082.76
133297;2011-01-20;3;7024.27
133299;2011-01-21;3;7062.42
133300;2011-01-24;3;7067.77
133301;2011-01-25;3;7059.01
133302;2011-01-26;3;7127.35
133303;2011-01-27;3;7155.58
133304;2011-01-28;3;7102.80
133305;2011-01-31;3;7077.48
133306;2011-02-01;3;7184.27
133307;2011-02-02;3;7183.67
133308;2011-02-03;3;7193.68
133309;2011-02-04;3;7216.21
133310;2011-02-07;3;7283.62
133311;2011-02-08;3;7323.24
133312;2011-02-09;3;7320.90
133313;2011-02-10;3;7340.28
133314;2011-02-11;3;7371.20
133315;2011-02-14;3;7396.63
133316;2011-02-15;3;7400.04
133317;2011-02-16;3;7414.30
133318;2011-02-17;3;7405.51
133319;2011-02-18;3;7426.81
133320;2011-02-21;3;7321.81
133321;2011-02-22;3;7318.35
133322;2011-02-23;3;7194.60
133323;2011-02-24;3;7130.50
133324;2011-02-25;3;7185.17
133325;2011-02-28;3;7272.32
133326;2011-03-01;3;7223.30
133327;2011-03-02;3;7181.12
133328;2011-03-03;3;7225.96
133329;2011-03-04;3;7178.90
133330;2011-03-07;3;7161.93
133331;2011-03-08;3;7164.75
133332;2011-03-09;3;7131.80
133333;2011-03-10;3;7063.09
133334;2011-03-11;3;6981.49
133335;2011-03-14;3;6866.63
133336;2011-03-15;3;6647.66
133337;2011-03-16;3;6513.84
133338;2011-03-17;3;6656.88
133339;2011-03-18;3;6664.40
133340;2011-03-21;3;6816.12
133341;2011-03-22;3;6780.97
133342;2011-03-23;3;6804.45
133343;2011-03-24;3;6933.58
133344;2011-03-25;3;6946.36
133345;2011-03-28;3;6938.63
133346;2011-03-29;3;6934.44
133347;2011-03-30;3;7057.15
133348;2011-03-31;3;7041.31
133349;2011-04-01;3;7179.81
133350;2011-04-04;3;7175.33
133351;2011-04-05;3;7175.31
133352;2011-04-06;3;7215.11
133353;2011-04-07;3;7178.78
133354;2011-04-08;3;7217.02
133355;2011-04-11;3;7204.86
133356;2011-04-12;3;7102.91
133357;2011-04-13;3;7177.97
133358;2011-04-14;3;7146.56
133359;2011-04-15;3;7178.29
133360;2011-04-18;3;7026.85
133361;2011-04-19;3;7039.31
133362;2011-04-20;3;7249.19
133363;2011-04-21;3;7295.49
133364;2011-04-26;3;7356.51
133365;2011-04-27;3;7404.95
133366;2011-04-28;3;7475.22
133367;2011-04-29;3;7514.46
133368;2011-05-02;3;7527.64
133369;2011-05-03;3;7500.70
133370;2011-05-04;3;7373.93
133371;2011-05-05;3;7376.96
133372;2011-05-06;3;7492.25
133373;2011-05-09;3;7410.52
133374;2011-05-10;3;7501.52
133375;2011-05-11;3;7495.05
133376;2011-05-12;3;7443.95
133377;2011-05-13;3;7403.31
133378;2011-05-16;3;7387.54
133379;2011-05-17;3;7256.65
133380;2011-05-18;3;7303.53
133381;2011-05-19;3;7358.23
133382;2011-05-23;3;7121.52
133383;2011-05-24;3;7150.66
133384;2011-05-25;3;7170.94
133385;2011-05-26;3;7114.09
133386;2011-05-27;3;7163.47
133387;2011-05-30;3;7160.30
133388;2011-05-31;3;7293.69
133389;2011-06-01;3;7217.43
133390;2011-06-02;3;7074.12
133391;2011-06-03;3;7109.03
133392;2011-06-06;3;7084.57
133393;2011-06-07;3;7103.25
133394;2011-06-08;3;7060.23
133395;2011-06-09;3;7159.66
133396;2011-06-10;3;7069.90
133397;2011-06-13;3;7085.14
133398;2011-06-14;3;7204.79
133399;2011-06-15;3;7115.08
133400;2011-06-16;3;7110.20
133401;2011-06-17;3;7164.05
133402;2011-06-20;3;7150.21
133403;2011-06-21;3;7285.51
133404;2011-06-22;3;7278.19
133405;2011-06-23;3;7149.44
133406;2011-06-24;3;7121.38
133407;2011-06-27;3;7107.90
133408;2011-06-28;3;7170.43
133409;2011-06-29;3;7294.14
133410;2011-06-30;3;7376.24
133411;2011-07-01;3;7419.44
133412;2011-07-04;3;7442.96
133413;2011-07-05;3;7439.44
133414;2011-07-06;3;7431.19
133415;2011-07-07;3;7471.44
133416;2011-07-08;3;7402.73
133417;2011-07-11;3;7230.25
133418;2011-07-12;3;7174.14
133419;2011-07-13;3;7267.87
133420;2011-07-14;3;7214.74
133421;2011-07-15;3;7220.12
133422;2011-07-18;3;7107.92
133423;2011-07-19;3;7192.67
133424;2011-07-20;3;7221.36
133425;2011-07-21;3;7290.14
133426;2011-07-22;3;7326.39
133427;2011-07-25;3;7344.54
133428;2011-07-26;3;7349.45
133429;2011-07-27;3;7252.68
133430;2011-07-28;3;7190.06
133431;2011-07-29;3;7158.77
133432;2011-08-01;3;6953.98
133433;2011-08-02;3;6796.75
133434;2011-08-03;3;6640.59
133435;2011-08-04;3;6414.76
133436;2011-08-05;3;6236.16
133437;2011-08-08;3;5923.27
133438;2011-08-09;3;5917.08
133439;2011-08-10;3;5613.42
133440;2011-08-11;3;5797.66
133441;2011-08-12;3;5997.74
133442;2011-08-15;3;6022.24
133443;2011-08-16;3;5994.90
133444;2011-08-17;3;5948.94
133445;2011-08-18;3;5602.80
133446;2011-08-19;3;5480.00
133447;2011-08-22;3;5473.78
133448;2011-08-23;3;5532.38
133449;2011-08-24;3;5681.08
133450;2011-08-25;3;5584.14
133451;2011-08-26;3;5537.48
133452;2011-08-29;3;5670.07
133453;2011-08-30;3;5643.92
133454;2011-08-31;3;5784.85
133455;2011-09-01;3;5730.63
133456;2011-09-02;3;5538.33
133457;2011-09-05;3;5246.18
133458;2011-09-06;3;5193.97
133459;2011-09-07;3;5405.53
133460;2011-09-08;3;5408.46
133461;2011-09-09;3;5189.93
133462;2011-09-12;3;5072.33
133463;2011-09-13;3;5166.35
133464;2011-09-14;3;5340.19
133465;2011-09-15;3;5508.24
133466;2011-09-16;3;5573.51
133467;2011-09-19;3;5415.91
133468;2011-09-20;3;5571.68
133469;2011-09-21;3;5433.80
133470;2011-09-22;3;5164.21
133471;2011-09-23;3;5196.56
133472;2011-09-26;3;5345.56
133473;2011-09-27;3;5628.44
133474;2011-09-28;3;5578.42
133475;2011-09-29;3;5639.58
133476;2011-09-30;3;5502.02
133477;2011-10-03;3;5376.70
133478;2011-10-04;3;5216.71
133479;2011-10-05;3;5473.03
133480;2011-10-06;3;5645.25
133481;2011-10-07;3;5675.70
133482;2011-10-10;3;5847.29
133483;2011-10-11;3;5865.01
133484;2011-10-12;3;5994.47
133485;2011-10-13;3;5914.84
133486;2011-10-14;3;5967.20
133487;2011-10-17;3;5859.43
133488;2011-10-18;3;5877.41
133489;2011-10-19;3;5913.53
133490;2011-10-20;3;5766.48
133491;2011-10-21;3;5970.96
133492;2011-10-24;3;6055.27
133493;2011-10-25;3;6046.75
133494;2011-10-26;3;6016.07
133495;2011-10-27;3;6337.84
133496;2011-10-28;3;6346.19
133497;2011-10-31;3;6141.34
133498;2011-11-01;3;5834.51
133499;2011-11-02;3;5965.63
133500;2011-11-03;3;6133.18
133501;2011-11-04;3;5966.16
133502;2011-11-07;3;5928.68
133503;2011-11-08;3;5961.44
133504;2011-11-09;3;5829.54
133505;2011-11-10;3;5867.81
133506;2011-11-11;3;6057.03
133507;2011-11-14;3;5985.02
133508;2011-11-15;3;5933.14
133509;2011-11-16;3;5913.36
133510;2011-11-17;3;5850.17
133511;2011-11-18;3;5800.24
133512;2011-11-21;3;5606.00
133513;2011-11-22;3;5537.39
133514;2011-11-23;3;5457.77
133515;2011-11-24;3;5428.11
133516;2011-11-25;3;5492.87
133517;2011-11-28;3;5745.33
133518;2011-11-29;3;5799.91
133519;2011-11-30;3;6088.84
133520;2011-12-01;3;6035.88
133521;2011-12-02;3;6080.68
133522;2011-12-05;3;6106.09
133523;2011-12-06;3;6028.82
133524;2011-12-07;3;5994.73
133525;2011-12-08;3;5874.44
133526;2011-12-09;3;5986.71
133527;2011-12-12;3;5785.43
133528;2011-12-13;3;5774.26
133529;2011-12-14;3;5675.14
133530;2011-12-15;3;5730.62
133531;2011-12-16;3;5701.78
133532;2011-12-19;3;5670.71
133533;2011-12-20;3;5847.03
133534;2011-12-21;3;5791.53
133535;2011-12-22;3;5852.18
133536;2011-12-23;3;5878.93
133537;2011-12-27;3;5889.76
133538;2011-12-28;3;5771.27
133539;2011-12-29;3;5848.78
133540;2011-12-30;3;5898.35
133541;2012-01-02;3;6075.52
133542;2012-01-03;3;6166.57
133543;2012-01-04;3;6111.55
133544;2012-01-05;3;6095.99
133545;2012-01-06;3;6057.92
133546;2012-01-09;3;6017.23
133547;2012-01-10;3;6162.98
133548;2012-01-11;3;6152.34
133549;2012-01-12;3;6179.21
133550;2012-01-13;3;6143.08
133551;2012-01-16;3;6220.01
133552;2012-01-17;3;6332.93
133553;2012-01-18;3;6354.57
133554;2012-01-19;3;6416.26
133555;2012-01-20;3;6404.39
133556;2012-01-23;3;6436.62
133557;2012-01-24;3;6419.22
133558;2012-01-25;3;6421.85
133559;2012-01-26;3;6539.85
133560;2012-01-27;3;6511.98
133561;2012-01-30;3;6444.45
133562;2012-01-31;3;6458.91
133563;2012-02-01;3;6616.64
133564;2012-02-02;3;6655.63
133565;2012-02-03;3;6766.67
133566;2012-02-06;3;6764.83
133567;2012-02-07;3;6754.20
133568;2012-02-08;3;6748.76
133569;2012-02-09;3;6788.80
133570;2012-02-10;3;6692.96
133571;2012-02-13;3;6738.47
133572;2012-02-14;3;6728.19
133573;2012-02-15;3;6757.94
133574;2012-02-16;3;6751.96
133575;2012-02-17;3;6848.03
133576;2012-02-20;3;6948.25
133577;2012-02-21;3;6908.18
133578;2012-02-22;3;6843.87
133579;2012-02-23;3;6809.46
133580;2012-02-24;3;6864.43
133581;2012-02-27;3;6849.60
133582;2012-02-28;3;6887.63
133583;2012-02-29;3;6856.08
133584;2012-03-01;3;6941.77
133585;2012-03-02;3;6921.37
133586;2012-03-05;3;6866.46
133587;2012-03-06;3;6633.11
133588;2012-03-07;3;6671.11
133589;2012-03-08;3;6834.54
133590;2012-03-09;3;6880.21
133591;2012-03-12;3;6901.35
133592;2012-03-13;3;6995.91
133593;2012-03-14;3;7079.42
133594;2012-03-15;3;7144.45
133595;2012-03-16;3;7157.82
133596;2012-03-19;3;7154.22
133597;2012-03-20;3;7054.94
133598;2012-03-21;3;7071.32
133599;2012-03-22;3;6981.26
133600;2012-03-23;3;6995.62
133601;2012-03-26;3;7079.23
133602;2012-03-27;3;7078.90
133603;2012-03-28;3;6998.80
133604;2012-03-29;3;6875.15
133605;2012-03-30;3;6946.83
133606;2012-04-02;3;7056.65
133607;2012-04-03;3;6982.28
133608;2012-04-04;3;6784.06
133609;2012-04-05;3;6775.26
133610;2012-04-10;3;6606.43
133611;2012-04-11;3;6674.73
133612;2012-04-12;3;6743.24
133613;2012-04-13;3;6583.90
133614;2012-04-16;3;6625.19
133615;2012-04-17;3;6801.00
133616;2012-04-18;3;6732.03
133617;2012-04-19;3;6671.22
133618;2012-04-20;3;6750.12
133619;2012-04-23;3;6523.00
133620;2012-04-24;3;6590.41
133621;2012-04-25;3;6704.50
133622;2012-04-26;3;6739.90
133623;2012-04-27;3;6801.32
133624;2012-04-30;3;6761.19
133625;2012-05-02;3;6710.77
133626;2012-05-03;3;6694.44
133627;2012-05-04;3;6561.47
133628;2012-05-07;3;6569.48
133629;2012-05-08;3;6444.74
133630;2012-05-09;3;6475.31
133631;2012-05-10;3;6518.00
133632;2012-05-11;3;6579.93
133633;2012-05-14;3;6451.97
133634;2012-05-15;3;6401.06
133635;2012-05-16;3;6384.26
133636;2012-05-17;3;6308.96
133637;2012-05-18;3;6271.22
133638;2012-05-21;3;6331.04
133639;2012-05-22;3;6435.60
133640;2012-05-23;3;6285.75
133641;2012-05-24;3;6315.89
133642;2012-05-25;3;6339.94
133643;2012-05-28;3;6323.19
133644;2012-05-29;3;6396.84
133645;2012-05-30;3;6280.80
133646;2012-05-31;3;6264.38
133647;2012-06-01;3;6050.29
133648;2012-06-04;3;5978.23
133649;2012-06-05;3;5969.40
133650;2012-06-06;3;6093.99
133651;2012-06-07;3;6144.22
133652;2012-06-08;3;6130.82
133653;2012-06-11;3;6141.05
133654;2012-06-12;3;6161.24
133655;2012-06-13;3;6152.49
133656;2012-06-14;3;6138.61
133657;2012-06-15;3;6229.41
133658;2012-06-18;3;6248.20
133659;2012-06-19;3;6363.36
133660;2012-06-20;3;6392.13
133661;2012-06-21;3;6343.13
133662;2012-06-22;3;6263.25
133663;2012-06-25;3;6132.39
133664;2012-06-26;3;6136.69
